stop_id,stop_name,stop_lat,stop_lon,stop_desc
2452,SARDAR PATEL NGR.(PARK STREET),19.1430124834,72.8199276145,Marathi:पार्क स्ट्रीट Road:SARDAR VALLABHBHAI PATEL MARG Area:ANDHERI (W)
2458,MULUND DEPOT,19.1756902049,72.9469149379,Marathi:मुलुंड डेपो Road:LALA DEVIDAYAL MARG Area:MULUND (W)
2460,DHANVANTARI HOSPITAL,19.1778790383,72.9514371423,Marathi: Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:MULUND (W)
2470,M.M.R.D.A./FAMILY COURT,19.0557227254,72.8507531385,Marathi:एम.एम.आर.डी. ए Road:KHAN ABDUL GAFFARKHAN MARG Area:BANDRA-KURLA COMPLEX
2473,SHIVPREMI NGR.,19.0971057203,72.8978692627,Marathi:शिव प्रेमी नगर Road:JUNGLESHWAR MAHADEO MANDIR MARG Area:GHATKOPAR (W)
2474,KULKARNI WADI,19.1017895853,72.8986846542,Marathi:कुलकर्णी वाडी Road:JUNGLESHWAR MAHADEO MANDIR MARG Area:ANDHERI (E)
2476,TUNGA VILLAGE,19.1182782777,72.8897034555,Marathi:तुंगा गाव Road:BAJI PASALKAR MARG Area:POWAI
2487,DR.K.B.HEDGEWAR CHK.,19.163317656,72.9400242822,Marathi: Road:GOREGAON- MULUND LINK ROAD Area:MULUND (W)
2488,BHANDUP VILLAGE JN.,19.1561829431,72.9498948114,Marathi:भांडुप गाव जंक्शन Road:GOREGAON- MULUND LINK ROAD Area:MULUND (W)
2489,BHANDUP PUMPING CENTRE,19.1546221835,72.9571045892,Marathi:भांडुप पंपीग केंद्र Road:MULUND-AIROLI BRIDGE MARG Area:MULUND (E)
2490,AIROLI TOLL NAKA,19.1534870763,72.9651297586,Marathi:मुलुंड ऐरोली टोल नाका Road:MULUND-AIROLI BRIDGE MARG Area:MULUND (E)
2491,BORIVLI STN-W (DIAMOND CINEMA),19.2286193868,72.8549115655,Marathi: Road:LOKMANYA TILAK MARG Area:BORIVLI (W)
2493,BORIVLI TEL.EXCH.,19.2317928186,72.8561765223,Marathi: Road:SARDAR VALLABHBHAI PATEL MARG Area:BORIVLI (W)
2497,TAGORE NGR.JUN,19.1240931904,72.9383720415,Marathi: Road:G.JOLLY MARG Area:VIKHROLI (E)
2501,PRABHADEVI,19.0140761008,72.8300335524,Marathi: Road:APPASAHEB MARATHE MARG Area:PRABHADEVI
2516,MARIAMMAN MANDIR,19.1890924529,72.8371815491,Marathi:मरीअम्मा मंदीर Road:*NAME TO BE CONFIRMED Area:MALAD (W)
2517,MOVIE TIME CINEMA,19.1889100636,72.8349499512,Marathi:मुव्ही टाईम सिनेमा Road:CONN.ROAD EVERSHINE NAGAR Area:MALAD (W)
2524,AIROLI SECT.NO 10,19.1494533288,72.9875959413,Marathi:सेक्टर नं.10 Road:MULUND-AIROLI BRIDGE MARG Area:AIROLI-NAVI MUMBAI
2525,A.H.ANSARI CHK.,18.9716241664,72.8322360732,Marathi:ए.एच. अन्सारी चौक Road:BAPURAO JAGTAP MARG Area:BYCULLA (W)
2526,HIRANANDANI,19.1195861923,72.904359211,Marathi:हिरानंदानी जंक्शन Road:ADI SHANKARACHARYA MARG Area:POWAI
2534,GARLIC CO.,18.9795670196,72.8279062566,Marathi: Road:BAPURAO JAGTAP MARG Area:BYCULLA (W)
2539,BABULNATH TEMPLE,18.9572204217,72.8086162253,Marathi:बाबुलनाथ मंदिर Road:BABULNATH MARG Area:BABULNATH
2540,CHANDAN CINEMA,19.1146058158,72.8266621276,Marathi:चंदन सिनेमा Road:SANT DNYANESHWAR MARG Area:J.V.P.D.
2557,BORIVLI STN(W),19.2294277562,72.8561666167,Marathi: Road:SWAMI VIVEKANAND MARG Area:BORIVLI (W)
2560,BORIVLI STN(W),19.2308075161,72.8561346528,Marathi: Road:CHANDAVARKAR MARG Area:BORIVLI (W)
2567,R.C.F.OFFICE,19.034810212,72.8913247057,Marathi:आर.सी.एफ कार्यालय(चेंबुर) Road:R.C.F.MARG Area:VASI NAKA
2568,MAHUL MARKET,19.0157042908,72.8906210335,Marathi:माहुल मार्केट Road:MAHUL MARG Area:MAHUL
2569,MAHUL MARKET,19.0163736302,72.8903515885,Marathi: Road:MAHUL MARG Area:MAHUL
2571,NANCY CLY.,19.2397935748,72.8647549946,Marathi: Road:*NAME TO BE CONFIRMED Area:BORIVLI (E)
2572,RAWAL PADA(BORIVLI-E),19.2463776868,72.870779236,Marathi:रावल पाडा(बोरीवली -पू) Road:SWAMI VIVEKANAND MARG Area:BORIVLI (E)
2574,AIROLI SECT.NO 4/CORPORATION BANK,19.1524970882,72.9996656579,Marathi:सेक्टर नं.4 ऐरोली / कॉर्पोरेट बँक Road:VEER SAVARKAR MARG Area:AIROLI-NAVI MUMBAI
2575,AIROLI SECT.NO 5/SAHAKAR BAZAR,19.1499819752,72.9995979321,Marathi:सेक्टर नं. 5 ऐरोली/ सहकार बाजार Road:VEER SAVARKAR MARG Area:AIROLI-NAVI MUMBAI
2577,SHEETAL SAROVAR,19.2834992447,72.863693347,Marathi:शितल सरोवर(मीरा रोड) Road:*NAME TO BE CONFIRMED Area:BHAYANDER (E)
2578,JAMMU & KASHMIR BANK,19.2851740324,72.8682492914,Marathi:जम्मु आणि काश्मीर बँक मीरा रोड Road:M.T.N.L.MARG Area:MIRA ROAD (E)
2583,BORIVLI STN-W (DIAMOND CINEMA),19.2286727182,72.8553182154,Marathi: Road:LOKMANYA TILAK MARG Area:BORIVLI (W)
2590,DNYAN SARITA,19.1787281949,72.9504608867,Marathi: Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:MULUND (W)
2591,AMBAJI DHAM,19.1782498826,72.9495122912,Marathi:अंबाजी धाम Road:MAHATMA GANDHI MARG Area:MULUND (W)
2592,BHANDUP STN.RD.,19.1450247087,72.9343736868,Marathi:भांडुप स्थानक रोड Road:LAL BAHADUR SHASTRI MARG Area:BHANDUP (W)
2594,ASHMITA COMPLEX,19.2858081631,72.8615475798,Marathi:अश्मीता संकुल Road:*NAME TO BE CONFIRMED Area:MIRA ROAD (E)
2595,A.H.SCHOOL,19.2847954836,72.8575564528,Marathi:ए.एच.स्कुल Road:MIRA ROAD STATION(E) Area:MIRA ROAD (E)
2604,SHIMPOLI NAKA,19.2233608473,72.8532037419,Marathi:शिम्पोली नाका Road:SHIMPOLI MARG Area:SHIMPOLI
2605,GOREGAON CHECK NAKA NO 3,19.1359010658,72.8885715274,Marathi:गोरेगाव चेक नाका नं.3 Road:FILTERPADA MARG Area:MAROL
2607,GODREJ CO.,19.0971142007,72.927193727,Marathi:गोदरेज कंपनी (पू) Road:VASANTRAO NAIK MARG Area:VIKHROLI (E)
2608,KANNAMWAR NGR.-1/PRAVIN HOTEL,19.1139657366,72.9343754352,Marathi: Road:VASANTRAO NAIK MARG Area:VIKHROLI (E)
2609,BHANDUP VILLAGE,19.1443704407,72.9502830719,Marathi:भांडुप गाव  Road:VASANTRAO NAIK MARG Area:BHANDUP (E)
2613,DHARAVLI VILLAGE,19.1723925938,72.7969769286,Marathi:धारावी गाव Road:BHASKAR BHOPI MARG Area:AKSA
2614,RETREAT HOTEL,19.1598262546,72.7859906005,Marathi:री-ट्रीट होटेल अक्सा Road:BHASKAR BHOPI MARG Area:AKSA
2615,VYAS WADI,19.154718372,72.7886513518,Marathi:व्यास वाडी Road:BHASKAR BHOPI MARG Area:MADH
2616,SHIVAJI NGR.,19.1436912926,72.7901104735,Marathi:शिवाजी नगर मढ Road:BHASKAR BHOPI MARG Area:MADH
2618,POLICE STN./CHHOTA KASHMIR,19.1609830512,72.8728749314,Marathi:छोटा काश्मीर पोलिस ठाणे Road:DINKARRAO DESAI MARG Area:AAREY COLONY
2620,FOREST CLUB,19.1142618791,72.9058405715,Marathi:फोरेस्ट क्लब पवई Road:CLIFE AVENUE MARG Area:POWAI
2621,SHETTY VIDYALAYA,19.1157520596,72.9059414225,Marathi:शेट्टी विद्यालय Road:RIDGE STREET Area:POWAI
2622,JALVAYU VIHAR,19.1127984387,72.9104985187,Marathi: Road:RIDGE STREET Area:POWAI
2628,VASUDEO B.PHADKE CHK.,18.9435534944,72.8288436982,Marathi: Road:ANANDILAL PODDAR MARG Area:DHOBITALAO
2632,GREEN PARK,19.2233608473,72.8532037419,Marathi:गुलमोहर सोसायटी Road:*NAME TO BE CONFIRMED Area:OSHIWARA
2633,C.B.I.QRTS.,19.0820776289,72.9127416773,Marathi:सी.बी.आय. वसाहत Road:HINGWALA MARG Area:GHATKOPAR (E)
2637,NANA CHK.,18.9619309944,72.8127918037,Marathi: Road:AUGUST KRANTI MAIDAN MARG Area:NANA CHOWK
2640,MAHARASHTRA NGR.,19.0518261044,72.9374797522,Marathi:महाराष्ट्र नगर Road:Y.B.CHAVAN MARG Area:SHIVAJI NAGAR
2641,MAHARASHTRA NGR.,19.051994547,72.9364832283,Marathi: Road:VEER JIJAMATA BHOSLE MARG Area:SHIVAJI NAGAR
2642,MAHARASHTRA NGR.,19.0514672069,72.9376848579,Marathi: Road:Y.B.CHAVAN MARG Area:SHIVAJI NAGAR
2644,OM BUILDING,19.0045858543,72.8148551498,Marathi:ओम बिल्डींग Road:POCHKHANWALA MARG Area:WORLI
2645,KOPAR KHAIRANE EXTN.,19.1046594538,73.0030046791,Marathi:कोपर खैराणे एक्सटेंन्शन Road:ATMARAM BHOIR MARG Area:KOPAR KHAIRANE
2646,PARASIK BANK(NERUL),19.0409976353,73.0215294538,Marathi:पारसीक बँक(नेरुल) Road:ADI SHANKARACHARYA MARG(NERUL) Area:NERUL(W)-NAVI MUMBAI
2648,HUTATMA CHK. ( O.C.S.),18.9294499818,72.8313215794,Marathi: Road:MAHATMA GANDHI MARG Area:FORT
2649,BORIVLI STN-W (JAYA TALKIES),19.2269862886,72.8552350551,Marathi: Road:SWAMI VIVEKANAND MARG Area:BORIVLI (W)
2650,DHARAMSHI HALL,19.2250918936,72.8545376807,Marathi: Road:SWAMI VIVEKANAND MARG Area:BORIVLI (W)
2652,JAWAHAR NGR.,19.1599828549,72.8459113522,Marathi: Road:SWAMI VIVEKANAND MARG Area:GOREGAON (W)
2653,RAJHANS SCTY.,19.2391167447,72.8582077283,Marathi:राजहंस सोसायटी बोरीवली Road:JAIWANT SAWANT MARG(BORIVLI-W) Area:BORIVLI (W)
2654,WADALA GATE NO 4/SIWS SCHOOL,19.0208864891,72.8601642411,Marathi: Road:R.PARMESHWARAN MARG Area:WADALA (W)
2660,A.P.M.COMPLEX,19.0747851927,73.0095948816,Marathi:ए.पी.म कॉम्प्लेक्स Road:SANPADA STATION ROAD Area:VASHI-NAVI MUMBAI
2661,MATHADI BHAVAN/COMMODITY EXCHANGE,19.0797738726,73.0076851488,Marathi:माथाडी भवन Road:*NAME TO BE CONFIRMED Area:VASHI-NAVI MUMBAI
2662,DANA BAZAR,19.0863440998,73.0103459001,Marathi:दाना बाजार Road:*NAME TO BE CONFIRMED Area:VASHI-NAVI MUMBAI
2663,SAMAJ MANDIR HALL/SECT.10(VASHI),19.0838311177,73.0012153048,Marathi:समाज मंदिर सभाग्रुह (सेक्टर 10 वाशी) Road:ATMARAM BHOIR MARG Area:VASHI-NAVI MUMBAI
2664,VASHI SECT.NO.10/15,19.0823139775,73.0001722664,Marathi:सेक्टर नं. 10-15 वाशी Road:ATMARAM BHOIR MARG Area:VASHI-NAVI MUMBAI
2665,MODERN USHA CLY.,19.1913599525,72.8349141917,Marathi:मोडर्न उशा वसाहत Road:*NAME TO BE CONFIRMED Area:MALAD (W)
2669,AIROLI SECT.NO 5,19.1480749402,72.9974879281,Marathi:सेक्टर नं.5 ऐरोली Road:DIVA KOLIWADA MARG Area:AIROLI-NAVI MUMBAI
2670,AIROLI SECT.NO 9,19.1488857584,72.9922951715,Marathi:सेक्टर नं. 9 ऐरोली Road:DIVA KOLIWADA MARG Area:AIROLI-NAVI MUMBAI
2684,RANI LAXMIBAI CHK.,19.0437547562,72.8643269827,Marathi: Road:RASHTRASEVIKA LAXMIBAI KELKAR MARG Area:SION (E)
2685,RANI LAXMIBAI CHK.,19.0431994626,72.8639537522,Marathi: Road:RASHTRASEVIKA LAXMIBAI KELKAR MARG Area:SION (E)
2686,RANI LAXMIBAI CHK.,19.0454412067,72.8636526955,Marathi: Road:SWAMI SHREE VALLABHDAS MARG Area:SION (E)
2687,COLABA BUS STN.,18.9125744619,72.8231382846,Marathi:कोलाबा बस स्थानक Road:NATHALAL PAREKH MARG Area:COLABA
2688,GOL MANDIR,18.9580717978,72.828078744,Marathi: Road:SARDAR VALLABHBHAI PATEL MARG Area:KUMBHARWADA
2689,KHAMBATA LANE,18.9603954142,72.8242002698,Marathi: Road:PATTHE BAPURAO MARG Area:C.P.TANK
2691,JAMBLI MOHALLA,18.9556244943,72.8298529061,Marathi: Road:BAPU KHOTE MARG Area:PYDHONIE
2693,BANK OF INDIA,19.0552381466,72.8305078661,Marathi:बँक ऑफ इंडीया Road:RAMDAS NAYAK MARG Area:BANDRA (W)
2697,JAMBHULPADA,19.0946825007,72.8973218382,Marathi: Road:SANT SHITOLEBABA MAHARAJ MARG Area:GHATKOPAR (W)
2700,BHANDUP STN.RD.,19.1478611129,72.9374806878,Marathi:भांडुप स्थानक रोड Road:LAL BAHADUR SHASTRI MARG Area:BHANDUP (W)
2701,MITHAGAR,19.1650854875,72.9638905813,Marathi: Road:VASANTRAO NAIK MARG Area:MULUND (E)
2702,HELAN KELAR INSTITUTE,19.111796393,73.0061804146,Marathi:हेलेन केल्लार सोसायटी Road:CONN.RD MAHAPE NAKA-ELECTRONIC ZONE Area:MAHAPE-NAVI MUMBAI
2703,NANIPADA JUN.(MITHAGHAR MG-MULUND-E,19.1666297138,72.9544489783,Marathi:नानेपाडा जंक्शन (मिठाघर) Road:BABANRAO KULKARNI MARG Area:MULUND (E)
2706,ASHIRVAD HOSPITAL,19.2566466903,72.8648981732,Marathi:आशिर्वाद रुग्णालय Road:ANAND NAGAR MARG Area:DAHISAR (E)
2707,SHIV BHAVANI,19.2578310681,72.863552846,Marathi:शिव भवानी Road:CHHATRAPATI SHIVAJI LINK ROAD Area:DAHISAR (E)
2708,CORPORATION BANK,19.2597504062,72.8632046861,Marathi:कार्पोरेशन बँक दहीसर Road:NARVIR TANAJI MALUSARE MARG Area:DAHISAR (E)
2709,SHAKTI NGR.,19.2597504062,72.8617884798,Marathi:शक्ती नगर Road:RAJE SHAHAJI MARG Area:DAHISAR (E)
2710,SOMPURI MARKET,19.0808190774,72.8397650199,Marathi:सोमपुरी मार्केट Road:KANU DESAI MARG Area:SANTACRUZ (W)
2711,DARPAN CINEMA/ SAI SERVICE,19.1155532829,72.855069454,Marathi: Road:SIR ALIYAWAR JUNG MARG Area:ANDHERI (E)
2712,BAHAR CINEMA,19.1095187118,72.8538690721,Marathi:बहार सिनेमा Road:SIR ALIYAWAR JUNG MARG Area:ANDHERI (E)
2713,NEW HINDUSTAN DORR,19.1122689142,72.8567551194,Marathi: Road:BAPUSAHEB DHAKU SAWANT MARG Area:ANDHERI (E)
2714,AGARWADI,19.0456601706,72.9256351172,Marathi:आगरवाडी Road:Y.B.CHAVAN MARG Area:MANKHURD
2715,GAMMON HOUSE,19.0146406763,72.826283067,Marathi: Road:VEER SAVARKAR MARG Area:WORLI
2716,DOCKYARD RD.RLY.STN.,18.965692011,72.8441374502,Marathi: Road:BARRISTER NATH PAI MARG Area:DOCKYARD ROAD
2717,JAWAHAR NGR.,19.159960903,72.8436671533,Marathi: Road:JAWAHARLAL NEHRU MARG NO.2 Area:GOREGAON (W)
2719,GOVERDHAN NGR./ BORSAPADA,19.2126295735,72.8489579115,Marathi:गोवर्धन नगर/ बोरसापाडा Road:POISAR GYMKHANA MARG Area:KANDIVLI (W)
2720,PUNCHASHEEL APT.,19.2140762849,72.8404463154,Marathi:पंचशिल अपार्टमेंट Road:POISAR GYMKHANA MARG Area:KANDIVLI (W)
2721,RASHMI-RATHI SCTY.,19.2152496447,72.835695168,Marathi:रश्मी-राठी सोसायटी Road:POISAR GYMKHANA MARG Area:POISAR
2722,GANESH SCTY.,19.219459292,72.8295591033,Marathi:गणेश सोसायटी Road:*NAME TO BE CONFIRMED Area:KANDIVLI (W)
2723,BHABREKAR NGR.NO 1,19.2046807414,72.8258480089,Marathi:भाब्रेकर नगर नं.1 Road:*NAME TO BE CONFIRMED Area:KANDIVLI (W)
2724,BHABREKAR NGR.NO.2,19.2054908857,72.8242064606,Marathi:भाब्रेकर नगर नं.2 Road:*NAME TO BE CONFIRMED Area:KANDIVLI (W)
2726,PRASANNA JEEVAN SCTY.,19.2305316436,72.8479374307,Marathi:प्रसन्ना सोसायटी Road:CHANDAVARKAR MARG Area:BORIVLI (W)
2727,JAMBHULPADA/SHIVASENA OFFICE,19.0934658729,72.8997680128,Marathi: Road:SANT NARSEE MEHTA MARG Area:GHATKOPAR (W)
2729,MAYUR NGR.,19.1556649078,72.8841616669,Marathi:मयुर नगर Road:*NAME TO BE CONFIRMED Area:GOREGAON (E)
2730,CENTRAL DAIRY TABELA,19.1583404697,72.8791405716,Marathi:सेंट्रल डेरी तबेला Road:*NAME TO BE CONFIRMED Area:AAREY COLONY
2733,MAHARSHI ARVIND CHK.,19.1756395856,72.9519264482,Marathi: Road:PURUSHOTTAM KHERAJ MARG Area:MULUND (W)
2735,A.T.I.,19.0534547827,72.8805227497,Marathi:ए.टी.आय Road:SHIVSHRUSTI MARG Area:KURLA (E)
2739,KRISHNA BAUG/FINE ARTS AUDITORIUM,19.0621476267,72.8979308383,Marathi: Road:RAMKRISHNA CHEMBURKAR MARG Area:CHEMBUR (E)
2741,SHIVDHAM (RUSHI COMPLEX),19.2536994492,72.8497962821,Marathi:शिव धाम (रुषी संकुल) Road:*NAME TO BE CONFIRMED Area:DAHISAR (W)
2744,GHODAPDEV,18.9808183686,72.8430554389,Marathi:घोडपदेव Road:BARRISTER NATH PAI MARG Area:KALA CHOWKY
2746,VAKOLA POLICE STN(HANUMAN MANDIR),19.0771202561,72.8470850467,Marathi: Road:SIR ALIYAWAR JUNG MARG Area:SANTACRUZ (E)
2747,GHATKOPAR STN.(E)-2,19.0846971852,72.9073213597,Marathi: Road:JAWAHARLAL NEHRU MARG Area:GHATKOPAR (E)
2748,K.C.CO.,19.1543331005,72.9301468493,Marathi:के.सी. कपंनी Road:CAVES MARG Area:BHANDUP (W)
2749,GREEN LAWN ACADEMY,19.27796359,72.8791497888,Marathi:ग्रीन लॉन अकादमी Road:CHHATRAPATI SHIVAJI MAHARAJ MARG Area:MIRA ROAD (E)
2750,HITCO,19.2800384973,72.8767951982,Marathi:हिटको Road:CHHATRAPATI SHIVAJI MAHARAJ MARG Area:KASHIMIRA
2751,SWATANTRYAVEER SAVARKAR CHK-BHY(E),19.2953109743,72.8583478128,Marathi:गोल्डन नेस्ट Road:DR.KESHAV BALIRAM HEDGEWAR MARG Area:MIRA ROAD (E)
2752,ADARSH HIGH SCHOOL,19.024060573,72.876565529,Marathi:आदर्श हायस्कुल Road:BHANUSHANKAR YADGNIK MARG Area:ANIK
2753,TAGORE NGR.NO.5,19.1249497184,72.9359922623,Marathi: Road:JOGESHWARI-VIKHROLI LINK ROAD Area:VIKHROLI (E)
2755,R.C.F.CLY.(BHANDUP VILLAGE-E),19.1512573788,72.9475559251,Marathi: Road:M.D.KENI MARG Area:BHANDUP (E)
2756,R.B.I.CLY.(BHANDUP VILLAGE-E),19.1480343991,72.9479850786,Marathi: Road:M.D.KENI MARG Area:BHANDUP (E)
2757,STATE BANK(BHANDUP VILLAGE),19.1473046592,72.9458822267,Marathi: Road:BHANDUP VILLAGE MARG Area:BHANDUP (E)
2762,EKTA VIVEK BLDG.,19.257131335,72.8510273354,Marathi:एकता विवेक बिल्डिंग दहिसर Road:*NAME TO BE CONFIRMED Area:DAHISAR (W)
2763,KANDER PADA- LINK RD.,19.2580631576,72.8530658143,Marathi:कंदार पाडा Road:*NAME TO BE CONFIRMED Area:DAHISAR (W)
2764,NATIONAL COLLEGE,19.0635079464,72.8372218725,Marathi: Road:SWAMI VIVEKANAND MARG Area:BANDRA (W)
2765,KHODADAD CIRCLE (DADAR WORKSHOP),19.0166074522,72.8497254637,Marathi: Road:LOKMANYA TILAK MARG Area:DADAR (E)
2766,N.SUBHASHCHANDRA BOSE KRIDANGAN,19.2121230086,72.8456105147,Marathi:नेताजी सुभाषचंद्र बोस क्रिडांगण Road:POISAR GYMKHANA MARG Area:POISAR
2767,MILLENNIUM BUSINESS PARK,19.0959309704,73.0201043145,Marathi:मिलेनियम बिझनेस पार्क Road:CONN.RD MAHAPE NAKA-ELECTRONIC ZONE Area:MAHAPE-NAVI MUMBAI
2772,MERCHANT BROTHERS,19.2062001047,72.8225327622,Marathi:मर्चंट ब्रदर्स Road:*NAME TO BE CONFIRMED Area:KANDIVLI (W)
2774,AGARWAL MUNICIPAL HOSPITAL,19.1785110772,72.9453634756,Marathi:अगरवाल महानगरपालीका रुग्णालय Road:DR.RAJENDRA PRASAD ROAD Area:MULUND (W)
2777,BEST NGR.,19.1531846346,72.8402638109,Marathi:बे.स्ट नगर Road:HARIBHAU SHAILAJI RUPWATE MARG Area:GOREGAON (W)
2780,HANUMAN TEKDI,19.2423875755,72.8717563904,Marathi:हनुमान टेकडी Road:SHIV VALLABH MARG Area:DAHISAR (E)
2781,MUNICIPAL MARKET/SAIBABA MANDIR,19.2415974768,72.8685699261,Marathi:म्यनिसिपल मार्केट / साईबाबा मंदिर Road:SHIV VALLABH MARG Area:BORIVLI (E)
2786,KURAR VILLAGE EXTN.,19.1904026746,72.8694586435,Marathi:कुरार गाव एक्सटेन्शन Road:KURAR VILLAGE EXTENSION ROAD Area:MALAD (E)
2788,BELA NIVAS,19.114663713,72.8608025501,Marathi:बेला निवास Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
2789,BELA NIVAS,19.1140722244,72.8620067041,Marathi:बेला निवास Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
2790,MULUND RLY.STN.(W),19.1727514476,72.9558198718,Marathi: Road:MAHATMA GANDHI MARG Area:MULUND (W)
2792,CATERING COLLEGE/SURYAVANSHI HALL,19.024,72.83519,Marathi:कॅटरींग महाविद्यालय Road:VEER SAVARKAR MARG Area:PRABHADEVI
2794,MAHIM PHATAK,19.0459985419,72.848590059,Marathi:माहीम फाटक(पू) Road:SANT KABIR MARG Area:DHARAVI
2796,MULUND RLY.STN.(W),19.1729804314,72.9567503543,Marathi: Road:DR.RAJENDRA PRASAD ROAD Area:MULUND (W)
2799,NOORANI MASJID (PATHANWADI),19.1795554611,72.8609594888,Marathi:नुरानी मंदिर (पठाण वाडी) Road:RANI SATI MARG Area:MALAD (E)
2801,HIGHLAND PARK,19.169802504,72.932312992,Marathi:हायलँड पार्क मुलुंड Road:GURU GOBINDSINGH MARG Area:MULUND (W)
2803,MUNICIPAL CLY.SECT.-B,19.1724652123,72.8744874839,Marathi:म्युनिसिपल कॉलोनी सेक्टर -बी Road:MUNICIPAL COLONY MARG Area:DINDOSHI
